County,WeekStartDate,Deaths,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Spokane County,9/6/20,5,0,0,0,0,2,3,0,2021/04/12 14:53:23
Spokane County,9/13/20,16,0,0,0,4,3,9,0,2021/04/12 14:53:23
Spokane County,9/20/20,6,0,0,0,1,2,3,0,2021/04/12 14:53:23
Spokane County,9/27/20,7,0,0,0,1,1,5,0,2021/04/12 14:53:23
Spokane County,10/4/20,6,0,0,0,0,1,5,0,2021/04/12 14:53:23
Spokane County,10/11/20,5,0,0,0,0,2,3,0,2021/04/12 14:53:23
Spokane County,10/18/20,22,0,0,0,2,15,5,0,2021/04/12 14:53:23
Spokane County,10/25/20,6,0,0,0,0,4,2,0,2021/04/12 14:53:23
Spokane County,11/1/20,13,0,0,0,3,6,4,0,2021/04/12 14:53:23
Spokane County,11/8/20,22,0,0,1,2,8,11,0,2021/04/12 14:53:23
Spokane County,11/15/20,20,1,0,1,1,6,11,0,2021/04/12 14:53:23
Spokane County,11/22/20,23,0,0,2,2,8,11,0,2021/04/12 14:53:23
Spokane County,11/29/20,28,0,2,1,2,9,14,0,2021/04/12 14:53:23
Spokane County,12/6/20,45,0,0,0,1,17,27,0,2021/04/12 14:53:23
Spokane County,12/13/20,27,0,0,0,2,13,12,0,2021/04/12 14:53:23
Spokane County,12/20/20,23,0,0,0,3,6,14,0,2021/04/12 14:53:23
Spokane County,12/27/20,52,0,0,1,3,24,24,0,2021/04/12 14:53:23
Spokane County,1/3/21,30,0,0,0,2,8,20,0,2021/04/12 14:53:23
Spokane County,1/10/21,19,0,0,2,1,6,10,0,2021/04/12 14:53:23
Spokane County,1/17/21,15,0,0,1,1,4,9,0,2021/04/12 14:53:23
Spokane County,1/24/21,7,0,0,0,1,5,1,0,2021/04/12 14:53:23
Spokane County,1/31/21,12,0,0,1,3,4,4,0,2021/04/12 14:53:23
Spokane County,2/7/21,8,0,0,1,0,2,5,0,2021/04/12 14:53:23
Spokane County,2/14/21,7,0,0,0,1,4,2,0,2021/04/12 14:53:23
Spokane County,2/21/21,4,0,0,1,0,2,1,0,2021/04/12 14:53:23
Spokane County,2/28/21,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Spokane County,3/7/21,4,0,0,1,0,1,2,0,2021/04/12 14:53:23
Spokane County,3/14/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Spokane County,3/21/21,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Spokane County,3/28/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Stevens County,3/29/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Stevens County,7/12/20,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Stevens County,9/13/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Stevens County,10/4/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Stevens County,10/25/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Stevens County,11/1/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Stevens County,11/8/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Stevens County,11/22/20,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Stevens County,11/29/20,4,0,0,0,0,1,3,0,2021/04/12 14:53:23
Stevens County,12/6/20,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Stevens County,12/13/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Stevens County,1/10/21,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Stevens County,1/17/21,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Stevens County,1/31/21,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Stevens County,3/7/21,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Stevens County,3/21/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,3/22/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Thurston County,5/24/20,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Thurston County,5/31/20,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Thurston County,6/7/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,6/28/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,7/5/20,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Thurston County,7/12/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Thurston County,7/19/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Thurston County,7/26/20,2,0,0,1,0,1,0,0,2021/04/12 14:53:23
Thurston County,8/2/20,3,0,0,0,1,1,1,0,2021/04/12 14:53:23
Thurston County,8/30/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,9/13/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,9/20/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,10/4/20,4,0,0,0,0,1,3,0,2021/04/12 14:53:23
Thurston County,10/11/20,10,0,0,0,0,3,7,0,2021/04/12 14:53:23
Thurston County,10/18/20,5,0,0,0,0,1,4,0,2021/04/12 14:53:23
Thurston County,10/25/20,6,0,0,0,1,3,2,0,2021/04/12 14:53:23
Thurston County,11/1/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Thurston County,11/8/20,3,0,0,0,0,1,2,0,2021/04/12 14:53:23
Thurston County,11/15/20,3,0,0,1,1,1,0,0,2021/04/12 14:53:23
Thurston County,11/22/20,3,0,0,0,1,2,0,0,2021/04/12 14:53:23
Thurston County,11/29/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Thurston County,12/6/20,2,0,0,1,1,0,0,0,2021/04/12 14:53:23
Thurston County,12/13/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Thurston County,12/20/20,6,0,1,0,1,3,1,0,2021/04/12 14:53:23
Thurston County,12/27/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Thurston County,1/3/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,1/10/21,4,0,0,0,0,3,1,0,2021/04/12 14:53:23
Thurston County,1/24/21,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Thurston County,1/31/21,4,0,0,0,0,3,1,0,2021/04/12 14:53:23
Thurston County,2/7/21,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Thurston County,2/14/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Thurston County,2/21/21,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Thurston County,3/14/21,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Walla Walla County,4/5/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Walla Walla County,4/19/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Walla Walla County,8/2/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Walla Walla County,8/16/20,3,0,0,0,1,1,1,0,2021/04/12 14:53:23
Walla Walla County,8/30/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Walla Walla County,10/11/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Walla Walla County,10/18/20,4,0,0,0,0,2,2,0,2021/04/12 14:53:23
Walla Walla County,10/25/20,7,0,0,0,1,1,5,0,2021/04/12 14:53:23
Walla Walla County,11/1/20,9,0,0,0,2,2,5,0,2021/04/12 14:53:23
Walla Walla County,11/8/20,7,0,0,0,1,3,3,0,2021/04/12 14:53:23
Walla Walla County,11/15/20,2,0,0,0,1,1,0,0,2021/04/12 14:53:23
Walla Walla County,11/22/20,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Walla Walla County,12/6/20,3,0,0,0,1,1,1,0,2021/04/12 14:53:23
Walla Walla County,12/13/20,5,0,0,0,2,1,2,0,2021/04/12 14:53:23
Walla Walla County,12/20/20,4,0,0,0,1,1,2,0,2021/04/12 14:53:23
Walla Walla County,12/27/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Walla Walla County,1/3/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Walla Walla County,1/17/21,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Walla Walla County,1/24/21,3,0,0,0,0,0,3,0,2021/04/12 14:53:23
Walla Walla County,1/31/21,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Walla Walla County,2/21/21,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Walla Walla County,2/28/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Whatcom County,3/8/20,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Whatcom County,3/15/20,13,0,0,0,1,2,10,0,2021/04/12 14:53:23
Whatcom County,3/22/20,6,0,0,0,2,0,4,0,2021/04/12 14:53:23
Whatcom County,3/29/20,7,0,0,0,0,0,7,0,2021/04/12 14:53:23
Whatcom County,4/5/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Whatcom County,4/12/20,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Whatcom County,4/26/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,5/3/20,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Whatcom County,5/17/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,6/7/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,7/5/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,7/19/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,9/6/20,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Whatcom County,9/13/20,6,0,0,0,0,0,6,0,2021/04/12 14:53:23
Whatcom County,9/20/20,5,0,0,0,0,1,4,0,2021/04/12 14:53:23
Whatcom County,10/11/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Whatcom County,10/25/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Whatcom County,11/1/20,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Whatcom County,11/22/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,11/29/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Whatcom County,12/6/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,12/13/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Whatcom County,12/27/20,4,0,0,0,0,2,2,0,2021/04/12 14:53:23
Whatcom County,1/3/21,4,0,0,1,1,1,1,0,2021/04/12 14:53:23
Whatcom County,1/10/21,6,0,0,0,1,3,2,0,2021/04/12 14:53:23
Whatcom County,1/17/21,5,0,0,0,0,3,2,0,2021/04/12 14:53:23
Whatcom County,1/24/21,4,0,0,0,0,1,3,0,2021/04/12 14:53:23
Whatcom County,1/31/21,3,0,0,0,1,0,2,0,2021/04/12 14:53:23
Whatcom County,2/7/21,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,2/14/21,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whatcom County,2/28/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Whitman County,9/6/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whitman County,9/27/20,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Whitman County,10/4/20,10,0,0,0,0,4,6,0,2021/04/12 14:53:23
Whitman County,10/11/20,3,0,0,0,2,1,0,0,2021/04/12 14:53:23
Whitman County,10/18/20,5,0,0,0,0,0,5,0,2021/04/12 14:53:23
Whitman County,10/25/20,2,0,0,0,0,1,1,0,2021/04/12 14:53:23
Whitman County,11/29/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Whitman County,12/6/20,2,0,0,0,0,0,2,0,2021/04/12 14:53:23
Whitman County,12/13/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Whitman County,12/20/20,10,0,0,0,1,2,7,0,2021/04/12 14:53:23
Whitman County,12/27/20,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Whitman County,1/3/21,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Whitman County,1/10/21,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Whitman County,1/17/21,3,0,0,1,0,2,0,0,2021/04/12 14:53:23
Yakima County,3/15/20,2,0,0,1,0,0,1,0,2021/04/12 14:53:23
Yakima County,3/22/20,15,0,0,1,2,4,8,0,2021/04/12 14:53:23
Yakima County,3/29/20,18,0,0,1,3,8,6,0,2021/04/12 14:53:23
Yakima County,4/5/20,16,0,0,0,3,6,7,0,2021/04/12 14:53:23
Yakima County,4/12/20,9,0,0,0,0,6,3,0,2021/04/12 14:53:23
Yakima County,4/19/20,11,0,0,0,1,5,5,0,2021/04/12 14:53:23
Yakima County,4/26/20,12,0,0,0,0,3,9,0,2021/04/12 14:53:23
Yakima County,5/3/20,16,0,1,1,1,5,8,0,2021/04/12 14:53:23
Yakima County,5/10/20,14,0,0,0,3,3,8,0,2021/04/12 14:53:23
Yakima County,5/17/20,10,0,0,1,3,4,2,0,2021/04/12 14:53:23
Yakima County,5/24/20,11,0,0,0,4,4,3,0,2021/04/12 14:53:23
Yakima County,5/31/20,10,0,0,1,1,6,2,0,2021/04/12 14:53:23
Yakima County,6/7/20,30,0,0,3,3,9,15,0,2021/04/12 14:53:23
Yakima County,6/14/20,21,0,0,4,3,8,6,0,2021/04/12 14:53:23
Yakima County,6/21/20,15,0,0,0,1,2,12,0,2021/04/12 14:53:23
Yakima County,6/28/20,13,0,0,0,3,3,7,0,2021/04/12 14:53:23
Yakima County,7/5/20,8,0,0,0,2,3,3,0,2021/04/12 14:53:23
Yakima County,7/12/20,9,0,0,0,3,2,4,0,2021/04/12 14:53:23
Yakima County,7/19/20,5,0,0,0,1,1,3,0,2021/04/12 14:53:23
Yakima County,7/26/20,3,0,1,0,0,2,0,0,2021/04/12 14:53:23
Yakima County,8/2/20,7,0,0,1,2,0,4,0,2021/04/12 14:53:23
Yakima County,8/9/20,3,0,0,0,0,1,2,0,2021/04/12 14:53:23
Yakima County,8/16/20,4,0,0,0,0,2,2,0,2021/04/12 14:53:23
Yakima County,8/23/20,5,0,0,0,0,1,4,0,2021/04/12 14:53:23
Yakima County,8/30/20,2,0,0,0,1,1,0,0,2021/04/12 14:53:23
Yakima County,9/6/20,4,0,0,0,1,2,1,0,2021/04/12 14:53:23
Yakima County,9/13/20,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
Yakima County,9/27/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Yakima County,10/11/20,4,0,0,0,0,2,2,0,2021/04/12 14:53:23
Yakima County,10/25/20,5,0,0,1,0,1,3,0,2021/04/12 14:53:23
Yakima County,11/1/20,2,0,0,0,1,0,1,0,2021/04/12 14:53:23
Yakima County,11/8/20,16,0,0,0,1,4,11,0,2021/04/12 14:53:23
Yakima County,11/15/20,6,0,0,1,0,4,1,0,2021/04/12 14:53:23
Yakima County,11/22/20,8,0,0,1,4,0,3,0,2021/04/12 14:53:23
Yakima County,11/29/20,11,0,0,2,1,5,3,0,2021/04/12 14:53:23
Yakima County,12/6/20,7,0,0,0,1,5,1,0,2021/04/12 14:53:23
Yakima County,12/13/20,13,0,0,0,1,8,4,0,2021/04/12 14:53:23
Yakima County,12/20/20,17,0,1,0,4,7,5,0,2021/04/12 14:53:23
Yakima County,12/27/20,16,0,0,2,0,6,8,0,2021/04/12 14:53:23
Yakima County,1/3/21,10,0,0,0,5,2,3,0,2021/04/12 14:53:23
Yakima County,1/10/21,14,0,0,1,2,6,5,0,2021/04/12 14:53:23
Yakima County,1/17/21,8,0,0,2,1,4,1,0,2021/04/12 14:53:23
Yakima County,1/24/21,6,0,0,1,1,2,2,0,2021/04/12 14:53:23
Yakima County,1/31/21,3,0,0,1,0,2,0,0,2021/04/12 14:53:23
Yakima County,2/7/21,2,0,0,0,0,2,0,0,2021/04/12 14:53:23
Yakima County,2/14/21,4,0,0,1,0,3,0,0,2021/04/12 14:53:23
Yakima County,2/21/21,3,0,0,0,2,1,0,0,2021/04/12 14:53:23
Yakima County,2/28/21,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Yakima County,3/7/21,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Yakima County,3/14/21,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Yakima County,3/28/21,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Yakima County,4/4/21,1,0,1,0,0,0,0,0,2021/04/12 14:53:23
Unassigned,7/26/20,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Unassigned,9/6/20,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Unassigned,12/6/20,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Unassigned,2/7/21,1,0,0,0,0,0,1,0,2021/04/12 14:53:23
