County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Adams County,3/15/20,0,3,3,0,0,2,1,0,0,0,2021/04/12 14:53:23
Adams County,3/22/20,0,13,13,0,2,5,1,5,0,0,2021/04/12 14:53:23
Adams County,3/29/20,0,17,17,2,5,5,3,2,0,0,2021/04/12 14:53:23
Adams County,4/5/20,0,8,8,1,2,2,2,1,0,0,2021/04/12 14:53:23
Adams County,4/12/20,0,2,2,0,1,0,1,0,0,0,2021/04/12 14:53:23
Adams County,4/19/20,0,4,4,0,4,0,0,0,0,0,2021/04/12 14:53:23
Adams County,4/26/20,0,2,2,0,1,1,0,0,0,0,2021/04/12 14:53:23
Adams County,5/3/20,0,1,1,1,0,0,0,0,0,0,2021/04/12 14:53:23
Adams County,5/10/20,0,1,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Adams County,5/17/20,0,6,6,0,1,4,1,0,0,0,2021/04/12 14:53:23
Adams County,5/24/20,0,17,17,2,9,0,5,1,0,0,2021/04/12 14:53:23
Adams County,5/31/20,0,14,14,5,4,5,0,0,0,0,2021/04/12 14:53:23
Adams County,6/7/20,0,12,12,1,2,2,5,1,0,1,2021/04/12 14:53:23
Adams County,6/14/20,0,13,13,1,4,2,5,1,0,0,2021/04/12 14:53:23
Adams County,6/21/20,0,29,29,0,13,5,8,3,0,0,2021/04/12 14:53:23
Adams County,6/28/20,0,54,54,14,9,9,18,3,1,0,2021/04/12 14:53:23
Adams County,7/5/20,0,58,58,17,22,9,7,1,2,0,2021/04/12 14:53:23
Adams County,7/12/20,0,66,66,14,18,17,11,4,2,0,2021/04/12 14:53:23
Adams County,7/19/20,0,52,52,13,10,8,6,5,10,0,2021/04/12 14:53:23
Adams County,7/26/20,0,34,34,6,7,8,9,1,3,0,2021/04/12 14:53:23
Adams County,8/2/20,0,58,58,6,19,19,10,3,1,0,2021/04/12 14:53:23
Adams County,8/9/20,0,53,53,13,11,12,8,7,2,0,2021/04/12 14:53:23
Adams County,8/16/20,0,60,60,14,17,15,8,5,0,1,2021/04/12 14:53:23
Adams County,8/23/20,0,64,64,9,23,12,14,5,1,0,2021/04/12 14:53:23
Adams County,8/30/20,0,92,92,16,23,18,23,10,2,0,2021/04/12 14:53:23
Adams County,9/6/20,0,49,49,6,17,16,7,1,2,0,2021/04/12 14:53:23
Adams County,9/13/20,0,44,44,10,10,9,11,2,2,0,2021/04/12 14:53:23
Adams County,9/20/20,0,40,40,1,17,10,11,1,0,0,2021/04/12 14:53:23
Adams County,9/27/20,0,16,16,4,3,3,2,4,0,0,2021/04/12 14:53:23
Adams County,10/4/20,0,20,20,1,7,3,1,5,3,0,2021/04/12 14:53:23
Adams County,10/11/20,0,17,17,3,3,4,3,3,1,0,2021/04/12 14:53:23
Adams County,10/18/20,0,11,11,4,6,1,0,0,0,0,2021/04/12 14:53:23
Adams County,10/25/20,0,36,36,10,11,9,6,0,0,0,2021/04/12 14:53:23
Adams County,11/1/20,2,82,84,15,15,21,23,9,1,0,2021/04/12 14:53:23
Adams County,11/8/20,3,145,148,31,43,33,26,11,4,0,2021/04/12 14:53:23
Adams County,11/15/20,11,135,146,23,45,43,20,15,0,0,2021/04/12 14:53:23
Adams County,11/22/20,18,49,67,9,27,20,11,0,0,0,2021/04/12 14:53:23
Adams County,11/29/20,16,81,97,18,31,30,14,3,1,0,2021/04/12 14:53:23
Adams County,12/6/20,25,52,77,20,20,23,9,4,0,1,2021/04/12 14:53:23
Adams County,12/13/20,10,47,57,11,13,16,7,9,1,0,2021/04/12 14:53:23
Adams County,12/20/20,9,18,27,10,5,0,5,6,1,0,2021/04/12 14:53:23
Adams County,12/27/20,15,29,44,7,15,15,4,3,0,0,2021/04/12 14:53:23
Adams County,1/3/21,3,39,42,12,9,11,3,6,1,0,2021/04/12 14:53:23
Adams County,1/10/21,7,22,29,5,10,7,4,3,0,0,2021/04/12 14:53:23
Adams County,1/17/21,4,28,32,3,12,7,7,3,0,0,2021/04/12 14:53:23
Adams County,1/24/21,15,36,51,15,9,7,13,5,2,0,2021/04/12 14:53:23
Adams County,1/31/21,5,34,39,7,11,9,6,5,1,0,2021/04/12 14:53:23
Adams County,2/7/21,3,33,36,13,10,7,6,0,0,0,2021/04/12 14:53:23
Adams County,2/14/21,2,6,8,2,1,2,3,0,0,0,2021/04/12 14:53:23
Adams County,2/21/21,2,5,7,1,2,3,0,1,0,0,2021/04/12 14:53:23
Adams County,2/28/21,1,7,8,1,2,3,1,1,0,0,2021/04/12 14:53:23
Adams County,3/7/21,0,9,9,3,0,3,0,3,0,0,2021/04/12 14:53:23
Adams County,3/14/21,0,11,11,2,2,4,1,2,0,0,2021/04/12 14:53:23
Adams County,3/21/21,2,19,21,7,8,5,1,0,0,0,2021/04/12 14:53:23
Adams County,3/28/21,0,10,10,5,2,3,0,0,0,0,2021/04/12 14:53:23
Adams County,4/4/21,1,16,17,7,6,4,0,0,0,0,2021/04/12 14:53:23
Asotin County,3/29/20,0,4,4,0,0,2,0,2,0,0,2021/04/12 14:53:23
Asotin County,4/5/20,0,4,4,0,0,1,2,0,1,0,2021/04/12 14:53:23
Asotin County,4/12/20,0,6,6,0,0,2,4,0,0,0,2021/04/12 14:53:23
Asotin County,4/19/20,0,4,4,1,0,0,2,0,1,0,2021/04/12 14:53:23
Asotin County,5/17/20,0,1,1,0,0,1,0,0,0,0,2021/04/12 14:53:23
Asotin County,6/7/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Asotin County,6/21/20,0,1,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Asotin County,6/28/20,0,1,1,0,0,0,1,0,0,0,2021/04/12 14:53:23
Asotin County,7/19/20,0,2,2,0,1,1,0,0,0,0,2021/04/12 14:53:23
Asotin County,7/26/20,0,2,2,1,1,0,0,0,0,0,2021/04/12 14:53:23
Asotin County,8/2/20,0,5,5,0,3,1,1,0,0,0,2021/04/12 14:53:23
Asotin County,8/9/20,0,14,14,1,7,2,2,2,0,0,2021/04/12 14:53:23
Asotin County,8/16/20,0,5,5,0,3,1,1,0,0,0,2021/04/12 14:53:23
Asotin County,8/23/20,0,4,4,1,0,0,2,1,0,0,2021/04/12 14:53:23
Asotin County,8/30/20,0,7,7,1,2,0,2,2,0,0,2021/04/12 14:53:23
Asotin County,9/6/20,0,15,15,2,1,1,4,6,1,0,2021/04/12 14:53:23
Asotin County,9/13/20,0,22,22,3,3,4,4,6,2,0,2021/04/12 14:53:23
Asotin County,9/20/20,0,25,25,3,3,1,7,4,7,0,2021/04/12 14:53:23
Asotin County,9/27/20,0,16,16,1,3,1,4,3,4,0,2021/04/12 14:53:23
Asotin County,10/4/20,0,22,22,2,3,4,5,4,4,0,2021/04/12 14:53:23
Asotin County,10/11/20,0,42,42,4,13,11,11,1,2,0,2021/04/12 14:53:23
Asotin County,10/18/20,0,44,44,4,14,7,11,7,1,0,2021/04/12 14:53:23
Asotin County,10/25/20,0,93,93,9,29,20,21,10,4,0,2021/04/12 14:53:23
Asotin County,11/1/20,0,136,136,13,39,25,34,20,5,0,2021/04/12 14:53:23
Asotin County,11/8/20,0,153,153,18,46,27,37,18,7,0,2021/04/12 14:53:23
Asotin County,11/15/20,0,115,115,10,25,31,22,19,8,0,2021/04/12 14:53:23
Asotin County,11/22/20,0,69,69,3,15,13,18,14,6,0,2021/04/12 14:53:23
Asotin County,11/29/20,0,93,93,9,17,17,25,17,8,0,2021/04/12 14:53:23
Asotin County,12/6/20,0,60,60,8,21,8,18,3,2,0,2021/04/12 14:53:23
Asotin County,12/13/20,0,61,61,2,16,18,11,12,2,0,2021/04/12 14:53:23
Asotin County,12/20/20,0,39,39,5,12,8,7,4,3,0,2021/04/12 14:53:23
Asotin County,12/27/20,0,73,73,3,17,10,16,21,6,0,2021/04/12 14:53:23
Asotin County,1/3/21,0,49,49,3,17,7,14,5,3,0,2021/04/12 14:53:23
Asotin County,1/10/21,0,20,20,4,3,7,3,2,1,0,2021/04/12 14:53:23
Asotin County,1/17/21,0,21,21,3,5,6,3,2,2,0,2021/04/12 14:53:23
Asotin County,1/24/21,0,21,21,5,0,4,7,5,0,0,2021/04/12 14:53:23
Asotin County,1/31/21,1,19,20,1,5,5,4,3,2,0,2021/04/12 14:53:23
Asotin County,2/7/21,0,15,15,2,4,2,3,1,3,0,2021/04/12 14:53:23
Asotin County,2/14/21,0,5,5,0,0,2,2,1,0,0,2021/04/12 14:53:23
Asotin County,2/21/21,1,5,6,1,2,2,0,1,0,0,2021/04/12 14:53:23
Asotin County,2/28/21,0,5,5,0,2,1,0,1,1,0,2021/04/12 14:53:23
Asotin County,3/7/21,0,15,15,4,3,2,4,2,0,0,2021/04/12 14:53:23
Asotin County,3/14/21,1,12,13,1,2,1,6,2,1,0,2021/04/12 14:53:23
Asotin County,3/21/21,0,10,10,2,1,2,3,2,0,0,2021/04/12 14:53:23
Asotin County,3/28/21,0,13,13,3,4,2,4,0,0,0,2021/04/12 14:53:23
Asotin County,4/4/21,0,8,8,1,1,5,0,1,0,0,2021/04/12 14:53:23
Benton County,3/8/20,0,3,3,0,0,0,0,2,1,0,2021/04/12 14:53:23
Benton County,3/15/20,0,21,21,0,4,2,5,5,5,0,2021/04/12 14:53:23
Benton County,3/22/20,0,107,107,3,14,16,15,20,38,1,2021/04/12 14:53:23
Benton County,3/29/20,0,73,73,3,14,13,11,13,19,0,2021/04/12 14:53:23
Benton County,4/5/20,0,84,84,7,18,22,26,10,1,0,2021/04/12 14:53:23
Benton County,4/12/20,0,65,65,3,13,19,16,11,3,0,2021/04/12 14:53:23
Benton County,4/19/20,0,125,125,6,47,36,19,8,9,0,2021/04/12 14:53:23
Benton County,4/26/20,0,81,81,7,23,13,11,15,12,0,2021/04/12 14:53:23
Benton County,5/3/20,0,53,53,3,7,17,10,11,5,0,2021/04/12 14:53:23
Benton County,5/10/20,0,68,68,4,24,21,12,6,1,0,2021/04/12 14:53:23
Benton County,5/17/20,0,94,94,9,25,24,10,8,18,0,2021/04/12 14:53:23
Benton County,5/24/20,0,97,97,13,30,25,16,10,3,0,2021/04/12 14:53:23
Benton County,5/31/20,0,179,179,21,54,52,36,10,6,0,2021/04/12 14:53:23
Benton County,6/7/20,0,213,213,20,70,62,41,14,6,0,2021/04/12 14:53:23
Benton County,6/14/20,0,276,276,32,86,63,51,23,21,0,2021/04/12 14:53:23
Benton County,6/21/20,1,302,303,41,106,86,42,17,11,0,2021/04/12 14:53:23
Benton County,6/28/20,0,339,339,40,126,79,61,24,9,0,2021/04/12 14:53:23
Benton County,7/5/20,0,519,519,79,225,110,65,28,12,0,2021/04/12 14:53:23
Benton County,7/12/20,0,306,306,56,120,64,46,16,2,2,2021/04/12 14:53:23
Benton County,7/19/20,5,382,387,73,143,88,59,18,5,1,2021/04/12 14:53:23
Benton County,7/26/20,4,216,220,43,57,53,44,18,5,0,2021/04/12 14:53:23
Benton County,8/2/20,1,164,165,37,39,52,25,11,1,0,2021/04/12 14:53:23
Benton County,8/9/20,6,125,131,28,44,29,23,7,0,0,2021/04/12 14:53:23
Benton County,8/16/20,2,124,126,19,43,26,26,9,3,0,2021/04/12 14:53:23
Benton County,8/23/20,7,151,158,18,62,29,40,5,4,0,2021/04/12 14:53:23
Benton County,8/30/20,1,93,94,11,37,21,12,10,3,0,2021/04/12 14:53:23
Benton County,9/6/20,2,83,85,17,24,22,12,9,1,0,2021/04/12 14:53:23
Benton County,9/13/20,3,104,107,19,24,26,19,14,5,0,2021/04/12 14:53:23
Benton County,9/20/20,3,106,109,16,37,25,19,9,3,0,2021/04/12 14:53:23
Benton County,9/27/20,2,164,166,32,41,47,31,8,7,0,2021/04/12 14:53:23
Benton County,10/4/20,1,142,143,26,41,38,27,9,2,0,2021/04/12 14:53:23
Benton County,10/11/20,7,171,178,26,61,39,37,12,3,0,2021/04/12 14:53:23
Benton County,10/18/20,2,179,181,31,39,50,34,23,4,0,2021/04/12 14:53:23
Benton County,10/25/20,13,302,315,41,106,81,55,24,8,0,2021/04/12 14:53:23
Benton County,11/1/20,3,559,562,81,181,136,107,46,11,0,2021/04/12 14:53:23
Benton County,11/8/20,23,681,704,115,208,173,146,50,12,0,2021/04/12 14:53:23
Benton County,11/15/20,33,787,820,122,245,196,162,72,22,1,2021/04/12 14:53:23
Benton County,11/22/20,22,636,658,120,181,164,123,53,17,0,2021/04/12 14:53:23
Benton County,11/29/20,26,852,878,137,290,219,137,83,12,0,2021/04/12 14:53:23
Benton County,12/6/20,30,757,787,159,231,184,127,53,28,5,2021/04/12 14:53:23
Benton County,12/13/20,21,721,742,126,225,169,144,65,13,0,2021/04/12 14:53:23
Benton County,12/20/20,13,448,461,78,124,102,101,47,9,0,2021/04/12 14:53:23
Benton County,12/27/20,19,663,682,134,211,156,110,60,11,0,2021/04/12 14:53:23
Benton County,1/3/21,36,799,835,198,242,183,124,58,30,0,2021/04/12 14:53:23
Benton County,1/10/21,20,539,559,115,149,149,87,45,14,0,2021/04/12 14:53:23
Benton County,1/17/21,29,424,453,107,114,119,76,24,11,2,2021/04/12 14:53:23
Benton County,1/24/21,19,363,382,94,88,92,67,28,12,1,2021/04/12 14:53:23
Benton County,1/31/21,23,309,332,87,70,81,63,21,10,0,2021/04/12 14:53:23
Benton County,2/7/21,15,245,260,60,71,59,47,19,4,0,2021/04/12 14:53:23
Benton County,2/14/21,15,197,212,47,59,50,32,16,8,0,2021/04/12 14:53:23
Benton County,2/21/21,10,144,154,43,42,42,17,9,1,0,2021/04/12 14:53:23
Benton County,2/28/21,18,149,167,38,59,35,26,8,1,0,2021/04/12 14:53:23
Benton County,3/7/21,11,111,122,26,31,36,21,7,1,0,2021/04/12 14:53:23
Benton County,3/14/21,25,136,161,36,48,38,30,9,0,0,2021/04/12 14:53:23
Benton County,3/21/21,12,133,145,39,55,32,15,4,0,0,2021/04/12 14:53:23
Benton County,3/28/21,24,150,174,35,57,38,37,7,0,0,2021/04/12 14:53:23
Benton County,4/4/21,23,150,173,44,61,45,18,4,1,0,2021/04/12 14:53:23
Benton County,4/11/21,0,4,4,0,0,1,0,2,1,0,2021/04/12 14:53:23
Chelan County,3/8/20,0,2,2,0,1,0,1,0,0,0,2021/04/12 14:53:23
Chelan County,3/15/20,0,7,7,0,1,0,4,0,2,0,2021/04/12 14:53:23
Chelan County,3/22/20,0,7,7,0,1,0,1,1,4,0,2021/04/12 14:53:23
Chelan County,3/29/20,0,17,17,1,5,4,2,4,1,0,2021/04/12 14:53:23
Chelan County,4/5/20,0,27,27,0,6,6,9,5,1,0,2021/04/12 14:53:23
Chelan County,4/12/20,0,20,20,1,14,4,1,0,0,0,2021/04/12 14:53:23
Chelan County,4/19/20,0,15,15,1,5,7,1,1,0,0,2021/04/12 14:53:23
Chelan County,4/26/20,0,31,31,4,8,9,5,5,0,0,2021/04/12 14:53:23
Chelan County,5/3/20,0,26,26,5,8,4,9,0,0,0,2021/04/12 14:53:23
Chelan County,5/10/20,0,32,32,7,8,13,2,1,1,0,2021/04/12 14:53:23
Chelan County,5/17/20,0,51,51,5,16,24,5,1,0,0,2021/04/12 14:53:23
Chelan County,5/24/20,0,17,17,3,3,5,4,2,0,0,2021/04/12 14:53:23
Chelan County,5/31/20,0,14,14,4,6,2,1,1,0,0,2021/04/12 14:53:23
Chelan County,6/7/20,0,9,9,4,3,2,0,0,0,0,2021/04/12 14:53:23
Chelan County,6/14/20,0,17,17,0,8,4,4,0,1,0,2021/04/12 14:53:23
Chelan County,6/21/20,0,40,40,2,17,11,6,2,2,0,2021/04/12 14:53:23
Chelan County,6/28/20,0,110,110,18,35,30,16,8,3,0,2021/04/12 14:53:23
Chelan County,7/5/20,0,154,154,23,52,44,23,7,5,0,2021/04/12 14:53:23
Chelan County,7/12/20,0,178,178,22,67,44,37,5,3,0,2021/04/12 14:53:23
Chelan County,7/19/20,1,207,208,40,66,53,26,16,7,0,2021/04/12 14:53:23
Chelan County,7/26/20,1,233,234,48,82,54,34,14,2,0,2021/04/12 14:53:23
Chelan County,8/2/20,8,168,176,21,50,61,34,9,1,0,2021/04/12 14:53:23
Chelan County,8/9/20,4,166,170,28,51,44,36,10,1,0,2021/04/12 14:53:23
Chelan County,8/16/20,4,127,131,18,46,35,19,12,1,0,2021/04/12 14:53:23
Chelan County,8/23/20,39,53,92,11,35,23,20,1,2,0,2021/04/12 14:53:23
Chelan County,8/30/20,41,45,86,23,18,23,15,6,1,0,2021/04/12 14:53:23
Chelan County,9/6/20,44,51,95,23,20,29,16,6,1,0,2021/04/12 14:53:23
Chelan County,9/13/20,34,12,46,2,11,11,13,9,0,0,2021/04/12 14:53:23
Chelan County,9/20/20,36,20,56,7,28,11,5,4,1,0,2021/04/12 14:53:23
Chelan County,9/27/20,21,29,50,12,22,7,7,2,0,0,2021/04/12 14:53:23
Chelan County,10/4/20,32,43,75,14,24,14,18,4,1,0,2021/04/12 14:53:23
Chelan County,10/11/20,31,42,73,15,26,13,12,6,1,0,2021/04/12 14:53:23
Chelan County,10/18/20,28,38,66,9,16,19,12,8,2,0,2021/04/12 14:53:23
Chelan County,10/25/20,78,40,118,24,36,28,17,11,2,0,2021/04/12 14:53:23
Chelan County,11/1/20,116,70,186,46,36,51,45,8,0,0,2021/04/12 14:53:23
Chelan County,11/8/20,202,79,281,71,74,59,44,32,1,0,2021/04/12 14:53:23
Chelan County,11/15/20,265,125,390,69,100,97,75,33,16,0,2021/04/12 14:53:23
Chelan County,11/22/20,200,164,364,45,87,85,83,47,17,0,2021/04/12 14:53:23
Chelan County,11/29/20,257,118,375,76,104,92,56,34,13,0,2021/04/12 14:53:23
Chelan County,12/6/20,209,87,296,57,83,76,51,20,9,0,2021/04/12 14:53:23
Chelan County,12/13/20,196,91,287,64,74,56,48,30,14,1,2021/04/12 14:53:23
Chelan County,12/20/20,140,60,200,38,49,55,34,17,7,0,2021/04/12 14:53:23
Chelan County,12/27/20,180,97,277,48,92,61,40,25,11,0,2021/04/12 14:53:23
Chelan County,1/3/21,161,74,235,51,63,45,45,25,6,0,2021/04/12 14:53:23
Chelan County,1/10/21,125,53,178,35,38,48,28,20,9,0,2021/04/12 14:53:23
Chelan County,1/17/21,95,48,143,26,32,24,28,19,14,0,2021/04/12 14:53:23
Chelan County,1/24/21,85,33,118,20,18,25,25,15,15,0,2021/04/12 14:53:23
Chelan County,1/31/21,84,17,101,29,21,15,19,15,2,0,2021/04/12 14:53:23
Chelan County,2/7/21,60,32,92,28,16,24,14,10,0,0,2021/04/12 14:53:23
Chelan County,2/14/21,39,14,53,10,9,14,8,9,3,0,2021/04/12 14:53:23
Chelan County,2/21/21,20,7,27,10,4,7,1,3,2,0,2021/04/12 14:53:23
Chelan County,2/28/21,35,10,45,11,13,11,7,3,0,0,2021/04/12 14:53:23
Chelan County,3/7/21,29,5,34,4,10,7,9,3,1,0,2021/04/12 14:53:23
Chelan County,3/14/21,71,14,85,24,24,17,11,8,1,0,2021/04/12 14:53:23
Chelan County,3/21/21,63,20,83,19,28,19,10,7,0,0,2021/04/12 14:53:23
Chelan County,3/28/21,65,12,77,14,19,20,17,6,1,0,2021/04/12 14:53:23
Chelan County,4/4/21,47,13,60,10,17,17,13,2,1,0,2021/04/12 14:53:23
Clallam County,3/8/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Clallam County,3/15/20,0,4,4,0,0,2,0,2,0,0,2021/04/12 14:53:23
Clallam County,3/22/20,0,4,4,0,1,0,1,2,0,0,2021/04/12 14:53:23
Clallam County,4/5/20,0,3,3,0,2,0,1,0,0,0,2021/04/12 14:53:23
Clallam County,4/12/20,0,2,2,0,0,0,2,0,0,0,2021/04/12 14:53:23
Clallam County,4/19/20,0,3,3,0,2,1,0,0,0,0,2021/04/12 14:53:23
Clallam County,4/26/20,0,2,2,0,0,1,0,0,1,0,2021/04/12 14:53:23
Clallam County,5/10/20,0,2,2,0,0,0,2,0,0,0,2021/04/12 14:53:23
Clallam County,5/17/20,0,4,4,4,0,0,0,0,0,0,2021/04/12 14:53:23
Clallam County,5/31/20,0,2,2,0,1,0,0,0,1,0,2021/04/12 14:53:23
Clallam County,6/7/20,0,2,2,0,1,0,1,0,0,0,2021/04/12 14:53:23
Clallam County,6/14/20,0,4,4,0,2,0,1,1,0,0,2021/04/12 14:53:23
Clallam County,6/21/20,0,3,3,1,1,0,1,0,0,0,2021/04/12 14:53:23
Clallam County,6/28/20,0,8,8,1,0,3,2,2,0,0,2021/04/12 14:53:23
Clallam County,7/5/20,0,16,16,7,3,2,4,0,0,0,2021/04/12 14:53:23
Clallam County,7/12/20,0,4,4,1,1,0,2,0,0,0,2021/04/12 14:53:23
Clallam County,7/19/20,0,12,12,3,2,2,3,2,0,0,2021/04/12 14:53:23
Clallam County,7/26/20,0,15,15,3,8,1,2,0,1,0,2021/04/12 14:53:23
Clallam County,8/2/20,0,26,26,9,8,6,2,0,1,0,2021/04/12 14:53:23
Clallam County,8/9/20,0,47,47,15,20,8,3,1,0,0,2021/04/12 14:53:23
Clallam County,8/16/20,0,25,25,2,15,5,2,1,0,0,2021/04/12 14:53:23
Clallam County,8/23/20,0,13,13,5,3,4,0,1,0,0,2021/04/12 14:53:23
Clallam County,8/30/20,0,8,8,2,1,3,0,1,1,0,2021/04/12 14:53:23
Clallam County,9/6/20,0,5,5,1,1,1,0,2,0,0,2021/04/12 14:53:23
Clallam County,9/13/20,0,9,9,2,2,1,3,1,0,0,2021/04/12 14:53:23
Clallam County,9/20/20,0,5,5,2,2,0,1,0,0,0,2021/04/12 14:53:23
Clallam County,9/27/20,0,9,9,1,0,2,1,4,1,0,2021/04/12 14:53:23
Clallam County,10/4/20,1,6,7,0,2,0,1,3,1,0,2021/04/12 14:53:23
Clallam County,10/11/20,0,7,7,2,3,2,0,0,0,0,2021/04/12 14:53:23
Clallam County,10/18/20,0,12,12,2,6,1,1,2,0,0,2021/04/12 14:53:23
Clallam County,10/25/20,0,8,8,3,1,2,1,1,0,0,2021/04/12 14:53:23
Clallam County,11/1/20,0,16,16,2,7,2,2,1,2,0,2021/04/12 14:53:23
Clallam County,11/8/20,0,45,45,3,8,9,12,10,3,0,2021/04/12 14:53:23
Clallam County,11/15/20,1,91,92,9,10,20,20,29,4,0,2021/04/12 14:53:23
Clallam County,11/22/20,3,62,65,11,14,20,9,8,3,0,2021/04/12 14:53:23
Clallam County,11/29/20,1,75,76,11,25,23,10,7,0,0,2021/04/12 14:53:23
Clallam County,12/6/20,2,33,35,4,5,8,8,7,3,0,2021/04/12 14:53:23
Clallam County,12/13/20,8,50,58,7,12,9,13,13,4,0,2021/04/12 14:53:23
Clallam County,12/20/20,6,38,44,4,13,13,7,5,2,0,2021/04/12 14:53:23
Clallam County,12/27/20,4,37,41,4,12,12,8,4,1,0,2021/04/12 14:53:23
Clallam County,1/3/21,2,60,62,12,17,13,13,5,2,0,2021/04/12 14:53:23
Clallam County,1/10/21,6,35,41,4,9,9,8,7,4,0,2021/04/12 14:53:23
Clallam County,1/17/21,6,33,39,3,13,8,6,7,2,0,2021/04/12 14:53:23
Clallam County,1/24/21,6,28,34,5,7,9,7,6,0,0,2021/04/12 14:53:23
Clallam County,1/31/21,7,11,18,4,2,7,3,2,0,0,2021/04/12 14:53:23
Clallam County,2/7/21,2,18,20,4,4,2,8,2,0,0,2021/04/12 14:53:23
Clallam County,2/14/21,3,13,16,5,3,1,6,1,0,0,2021/04/12 14:53:23
Clallam County,2/21/21,4,2,6,0,0,0,4,2,0,0,2021/04/12 14:53:23
Clallam County,2/28/21,3,7,10,4,1,4,1,0,0,0,2021/04/12 14:53:23
Clallam County,3/7/21,4,9,13,6,3,1,2,1,0,0,2021/04/12 14:53:23
Clallam County,3/14/21,3,11,14,5,2,4,3,0,0,0,2021/04/12 14:53:23
Clallam County,3/21/21,2,11,13,6,2,3,2,0,0,0,2021/04/12 14:53:23
Clallam County,3/28/21,8,25,33,11,6,10,4,2,0,0,2021/04/12 14:53:23
Clallam County,4/4/21,8,35,43,14,14,5,8,2,0,0,2021/04/12 14:53:23
Clark County,3/1/20,0,1,1,0,0,0,0,1,0,0,2021/04/12 14:53:23
Clark County,3/8/20,0,6,6,0,0,1,2,1,2,0,2021/04/12 14:53:23
Clark County,3/15/20,0,35,35,1,2,12,10,5,5,0,2021/04/12 14:53:23
Clark County,3/22/20,0,90,90,1,16,27,31,13,2,0,2021/04/12 14:53:23
Clark County,3/29/20,0,49,49,1,11,11,17,7,2,0,2021/04/12 14:53:23
Clark County,4/5/20,0,69,69,2,12,19,15,14,7,0,2021/04/12 14:53:23
Clark County,4/12/20,0,56,56,2,10,8,12,9,15,0,2021/04/12 14:53:23
Clark County,4/19/20,0,34,34,3,3,5,8,6,9,0,2021/04/12 14:53:23
Clark County,4/26/20,0,25,25,2,5,9,5,3,1,0,2021/04/12 14:53:23
Clark County,5/3/20,0,24,24,6,4,7,6,1,0,0,2021/04/12 14:53:23
Clark County,5/10/20,0,20,20,1,5,6,6,2,0,0,2021/04/12 14:53:23
Clark County,5/17/20,0,76,76,6,23,28,18,1,0,0,2021/04/12 14:53:23
Clark County,5/24/20,0,76,76,27,16,19,10,3,1,0,2021/04/12 14:53:23
Clark County,5/31/20,0,59,59,10,14,18,15,1,1,0,2021/04/12 14:53:23
Clark County,6/7/20,0,41,41,3,11,19,5,2,1,0,2021/04/12 14:53:23
Clark County,6/14/20,0,66,66,10,31,12,8,4,1,0,2021/04/12 14:53:23
Clark County,6/21/20,0,156,156,13,63,42,27,10,1,0,2021/04/12 14:53:23
Clark County,6/28/20,0,184,184,25,66,49,27,14,3,0,2021/04/12 14:53:23
Clark County,7/5/20,0,283,283,58,89,75,34,19,8,0,2021/04/12 14:53:23
Clark County,7/12/20,0,281,281,45,88,77,49,18,3,1,2021/04/12 14:53:23
Clark County,7/19/20,0,172,172,34,49,40,32,12,5,0,2021/04/12 14:53:23
Clark County,7/26/20,3,179,182,31,36,40,35,28,12,0,2021/04/12 14:53:23
Clark County,8/2/20,6,187,193,27,66,34,40,19,7,0,2021/04/12 14:53:23
Clark County,8/9/20,3,173,176,21,47,33,45,20,10,0,2021/04/12 14:53:23
Clark County,8/16/20,4,152,156,20,43,42,35,11,5,0,2021/04/12 14:53:23
Clark County,8/23/20,7,155,162,21,41,39,33,21,7,0,2021/04/12 14:53:23
Clark County,8/30/20,6,204,210,31,66,54,32,12,15,0,2021/04/12 14:53:23
Clark County,9/6/20,10,159,169,20,44,45,28,18,13,1,2021/04/12 14:53:23
Clark County,9/13/20,8,216,224,35,61,49,39,27,12,1,2021/04/12 14:53:23
Clark County,9/20/20,8,267,275,63,76,52,52,27,4,1,2021/04/12 14:53:23
Clark County,9/27/20,5,251,256,33,83,63,46,22,9,0,2021/04/12 14:53:23
Clark County,10/4/20,12,306,318,35,110,85,49,26,12,1,2021/04/12 14:53:23
Clark County,10/11/20,5,302,307,44,82,108,52,14,7,0,2021/04/12 14:53:23
Clark County,10/18/20,9,323,332,39,96,88,68,27,13,1,2021/04/12 14:53:23
Clark County,10/25/20,12,487,499,71,140,136,95,45,12,0,2021/04/12 14:53:23
Clark County,11/1/20,20,818,838,117,284,222,127,65,21,2,2021/04/12 14:53:23
Clark County,11/8/20,23,1016,1039,166,258,285,204,104,21,1,2021/04/12 14:53:23
Clark County,11/15/20,7,1228,1235,158,347,371,255,80,23,1,2021/04/12 14:53:23
Clark County,11/22/20,12,1027,1039,166,304,267,211,66,25,0,2021/04/12 14:53:23
Clark County,11/29/20,26,1118,1144,170,328,338,199,91,18,0,2021/04/12 14:53:23
Clark County,12/6/20,13,991,1004,162,300,272,194,59,14,3,2021/04/12 14:53:23
